survey_id,country,area,location,site_code,site_name,latitude,longitude,survey_date,depth,visibility,hour,survey_latitude,survey_longitude,program,database,sq_annotation_set_id,sq_media_collection_name,annotation_set_owner,sq_datashare_group,dataset_id,RLS_category,RLE_category,flag_bleached,flag_dead,Partially_scored_survey,total_points,num_points,percent_cover
912345812,Australia,Northern Territory,Carpentaria,NT60,Groper Shoal,-15.46934,137.91781,12/11/2015,18.5,25,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345812_RLS/CATAMI_NULL,Polychaete,Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912345812,Australia,Northern Territory,Carpentaria,NT60,Groper Shoal,-15.46934,137.91781,12/11/2015,18.5,25,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345812_RLS/CATAMI_NULL,Sand,Substrate and other sessile benthos,NA,NA,FALSE,100,31,31
912345812,Australia,Northern Territory,Carpentaria,NT60,Groper Shoal,-15.46934,137.91781,12/11/2015,18.5,25,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345812_RLS/CATAMI_NULL,Sponges (massive),Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912345812,Australia,Northern Territory,Carpentaria,NT60,Groper Shoal,-15.46934,137.91781,12/11/2015,18.5,25,10:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345812_RLS/CATAMI_NULL,Turfing algae (<2 cm high algal/sediment mat on rock),Substrate and other sessile benthos,NA,NA,FALSE,100,9,9
912345816,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,10,10,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345816_RLS/CATAMI_NULL,Bare Rock,Substrate and other sessile benthos,NA,NA,FALSE,100,2,2
912345816,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,10,10,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345816_RLS/CATAMI_NULL,Branching Acropora,Coral,NA,NA,FALSE,100,1,1
912345816,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,10,10,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345816_RLS/CATAMI_NULL,Branching corals,Coral,NA,NA,FALSE,100,1,1
912345816,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,10,10,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345816_RLS/CATAMI_NULL,Crustose coralline algae,Substrate and other sessile benthos,NA,NA,FALSE,100,4,4
912345816,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,10,10,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345816_RLS/CATAMI_NULL,Encrusting corals,Coral,NA,NA,FALSE,100,5,5
912345816,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,10,10,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345816_RLS/CATAMI_NULL,Foliose/Plate corals,Coral,NA,NA,FALSE,100,1,1
912345816,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,10,10,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345816_RLS/CATAMI_NULL,Massive corals,Coral,NA,NA,FALSE,100,16,16
912345816,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,10,10,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345816_RLS/CATAMI_NULL,Pebbles/gravel/shell,Substrate and other sessile benthos,NA,NA,FALSE,100,7,7
912345816,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,10,10,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345816_RLS/CATAMI_NULL,Polychaete,Substrate and other sessile benthos,NA,NA,FALSE,100,5,5
912345816,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,10,10,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345816_RLS/CATAMI_NULL,Sand,Substrate and other sessile benthos,NA,NA,FALSE,100,31,31
912345816,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,10,10,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345816_RLS/CATAMI_NULL,Turfing algae (<2 cm high algal/sediment mat on rock),Substrate and other sessile benthos,NA,NA,FALSE,100,27,27
912345817,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,9.5,8,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345817_RLS/CATAMI_NULL,Branching Acropora,Coral,NA,NA,FALSE,100,1,1
912345817,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,9.5,8,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345817_RLS/CATAMI_NULL,Branching corals,Coral,NA,NA,FALSE,100,12,12
912345817,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,9.5,8,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345817_RLS/CATAMI_NULL,Crustose coralline algae,Substrate and other sessile benthos,NA,NA,FALSE,100,6,6
912345817,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,9.5,8,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345817_RLS/CATAMI_NULL,Encrusting corals,Coral,NA,NA,FALSE,100,4,4
912345817,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,9.5,8,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345817_RLS/CATAMI_NULL,Foliose/Plate corals,Coral,NA,NA,FALSE,100,1,1
912345817,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,9.5,8,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345817_RLS/CATAMI_NULL,Massive corals,Coral,NA,NA,FALSE,100,28,28
912345817,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,9.5,8,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345817_RLS/CATAMI_NULL,Pebbles/gravel/shell,Substrate and other sessile benthos,NA,NA,FALSE,100,15,15
912345817,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,9.5,8,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345817_RLS/CATAMI_NULL,Polychaete,Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912345817,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,9.5,8,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345817_RLS/CATAMI_NULL,Sand,Substrate and other sessile benthos,NA,NA,FALSE,100,19,19
912345817,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,9.5,8,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345817_RLS/CATAMI_NULL,Soft corals and gorgonians,Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912345817,Australia,Queensland,Carpentaria,GC7,Steves Bommie,-16.28718,139.42439,14/11/2015,9.5,8,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345817_RLS/CATAMI_NULL,Turfing algae (<2 cm high algal/sediment mat on rock),Substrate and other sessile benthos,NA,NA,FALSE,100,12,12
912345826,Australia,Queensland,West Cape York,TS2,Booby Island SW,-10.6058,141.90612,20/11/2015,5,9,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345826_RLS/CATAMI_NULL,Bottlebrush Acropora corals,Coral,NA,NA,FALSE,100,7,7
912345826,Australia,Queensland,West Cape York,TS2,Booby Island SW,-10.6058,141.90612,20/11/2015,5,9,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345826_RLS/CATAMI_NULL,Branching Acropora,Coral,NA,NA,FALSE,100,25,25
912345826,Australia,Queensland,West Cape York,TS2,Booby Island SW,-10.6058,141.90612,20/11/2015,5,9,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345826_RLS/CATAMI_NULL,Branching corals,Coral,NA,NA,FALSE,100,1,1
912345826,Australia,Queensland,West Cape York,TS2,Booby Island SW,-10.6058,141.90612,20/11/2015,5,9,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345826_RLS/CATAMI_NULL,Dead coral,Dead coral,NA,TRUE,FALSE,100,2,2
912345826,Australia,Queensland,West Cape York,TS2,Booby Island SW,-10.6058,141.90612,20/11/2015,5,9,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345826_RLS/CATAMI_NULL,Encrusting corals,Coral,NA,NA,FALSE,100,15,15
912345826,Australia,Queensland,West Cape York,TS2,Booby Island SW,-10.6058,141.90612,20/11/2015,5,9,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345826_RLS/CATAMI_NULL,Foliose/Plate corals,Coral,NA,NA,FALSE,100,6,6
912345826,Australia,Queensland,West Cape York,TS2,Booby Island SW,-10.6058,141.90612,20/11/2015,5,9,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345826_RLS/CATAMI_NULL,Hydroids,Substrate and other sessile benthos,NA,NA,FALSE,100,2,2
912345826,Australia,Queensland,West Cape York,TS2,Booby Island SW,-10.6058,141.90612,20/11/2015,5,9,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345826_RLS/CATAMI_NULL,Large-polyp stony corals (free-living),Coral,NA,NA,FALSE,100,1,1
912345826,Australia,Queensland,West Cape York,TS2,Booby Island SW,-10.6058,141.90612,20/11/2015,5,9,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345826_RLS/CATAMI_NULL,Massive corals,Coral,NA,NA,FALSE,100,6,6
912345826,Australia,Queensland,West Cape York,TS2,Booby Island SW,-10.6058,141.90612,20/11/2015,5,9,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345826_RLS/CATAMI_NULL,Medium foliose brown algae,Substrate and other sessile benthos,NA,NA,FALSE,100,7,7
912345826,Australia,Queensland,West Cape York,TS2,Booby Island SW,-10.6058,141.90612,20/11/2015,5,9,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345826_RLS/CATAMI_NULL,Sand,Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912345826,Australia,Queensland,West Cape York,TS2,Booby Island SW,-10.6058,141.90612,20/11/2015,5,9,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345826_RLS/CATAMI_NULL,Soft corals and gorgonians,Substrate and other sessile benthos,NA,NA,FALSE,100,2,2
912345826,Australia,Queensland,West Cape York,TS2,Booby Island SW,-10.6058,141.90612,20/11/2015,5,9,14:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345826_RLS/CATAMI_NULL,Turfing algae (<2 cm high algal/sediment mat on rock),Substrate and other sessile benthos,NA,NA,FALSE,100,25,25
912345828,Australia,Queensland,West Cape York,GC15,Proudfoot Shoal,-10.52637,141.47088,22/11/2015,7,10,7:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345828_RLS/CATAMI_NULL,Bare Rock,Substrate and other sessile benthos,NA,NA,FALSE,100,3,3
912345828,Australia,Queensland,West Cape York,GC15,Proudfoot Shoal,-10.52637,141.47088,22/11/2015,7,10,7:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345828_RLS/CATAMI_NULL,Encrusting corals,Coral,NA,NA,FALSE,100,1,1
912345828,Australia,Queensland,West Cape York,GC15,Proudfoot Shoal,-10.52637,141.47088,22/11/2015,7,10,7:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345828_RLS/CATAMI_NULL,Massive corals,Coral,NA,NA,FALSE,100,2,2
912345828,Australia,Queensland,West Cape York,GC15,Proudfoot Shoal,-10.52637,141.47088,22/11/2015,7,10,7:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345828_RLS/CATAMI_NULL,Medium foliose brown algae,Substrate and other sessile benthos,NA,NA,FALSE,100,38,38
912345828,Australia,Queensland,West Cape York,GC15,Proudfoot Shoal,-10.52637,141.47088,22/11/2015,7,10,7:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345828_RLS/CATAMI_NULL,Pebbles/gravel/shell,Substrate and other sessile benthos,NA,NA,FALSE,100,5,5
912345828,Australia,Queensland,West Cape York,GC15,Proudfoot Shoal,-10.52637,141.47088,22/11/2015,7,10,7:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345828_RLS/CATAMI_NULL,Sand,Substrate and other sessile benthos,NA,NA,FALSE,100,7,7
912345828,Australia,Queensland,West Cape York,GC15,Proudfoot Shoal,-10.52637,141.47088,22/11/2015,7,10,7:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345828_RLS/CATAMI_NULL,Sponges (massive),Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912345828,Australia,Queensland,West Cape York,GC15,Proudfoot Shoal,-10.52637,141.47088,22/11/2015,7,10,7:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345828_RLS/CATAMI_NULL,Tabular Acropora corals,Coral,NA,NA,FALSE,100,8,8
912345828,Australia,Queensland,West Cape York,GC15,Proudfoot Shoal,-10.52637,141.47088,22/11/2015,7,10,7:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345828_RLS/CATAMI_NULL,Turfing algae (<2 cm high algal/sediment mat on rock),Substrate and other sessile benthos,NA,NA,FALSE,100,35,35
912345829,Australia,Queensland,West Cape York,GC15,Proudfoot Shoal,-10.52637,141.47088,22/11/2015,6,10,7:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345829_RLS/CATAMI_NULL,Encrusting corals,Coral,NA,NA,FALSE,100,3,3
912345829,Australia,Queensland,West Cape York,GC15,Proudfoot Shoal,-10.52637,141.47088,22/11/2015,6,10,7:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345829_RLS/CATAMI_NULL,Green calcified algae (Halimeda),Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912345829,Australia,Queensland,West Cape York,GC15,Proudfoot Shoal,-10.52637,141.47088,22/11/2015,6,10,7:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345829_RLS/CATAMI_NULL,Massive corals,Coral,NA,NA,FALSE,100,2,2
912345829,Australia,Queensland,West Cape York,GC15,Proudfoot Shoal,-10.52637,141.47088,22/11/2015,6,10,7:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345829_RLS/CATAMI_NULL,Medium foliose brown algae,Substrate and other sessile benthos,NA,NA,FALSE,100,60,60
912345829,Australia,Queensland,West Cape York,GC15,Proudfoot Shoal,-10.52637,141.47088,22/11/2015,6,10,7:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345829_RLS/CATAMI_NULL,Pebbles/gravel/shell,Substrate and other sessile benthos,NA,NA,FALSE,100,3,3
912345829,Australia,Queensland,West Cape York,GC15,Proudfoot Shoal,-10.52637,141.47088,22/11/2015,6,10,7:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345829_RLS/CATAMI_NULL,Sand,Substrate and other sessile benthos,NA,NA,FALSE,100,24,24
912345829,Australia,Queensland,West Cape York,GC15,Proudfoot Shoal,-10.52637,141.47088,22/11/2015,6,10,7:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345829_RLS/CATAMI_NULL,Tabular Acropora corals,Coral,NA,NA,FALSE,100,2,2
912345829,Australia,Queensland,West Cape York,GC15,Proudfoot Shoal,-10.52637,141.47088,22/11/2015,6,10,7:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345829_RLS/CATAMI_NULL,Turfing algae (<2 cm high algal/sediment mat on rock),Substrate and other sessile benthos,NA,NA,FALSE,100,5,5
912345830,Australia,Queensland,West Cape York,GC17,Merkara Shoal N,-10.49928,141.22807,22/11/2015,13,6,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345830_RLS/CATAMI_NULL,Branching Acropora,Coral,NA,NA,FALSE,100,5,5
912345830,Australia,Queensland,West Cape York,GC17,Merkara Shoal N,-10.49928,141.22807,22/11/2015,13,6,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345830_RLS/CATAMI_NULL,Dead coral,Dead coral,NA,TRUE,FALSE,100,2,2
912345830,Australia,Queensland,West Cape York,GC17,Merkara Shoal N,-10.49928,141.22807,22/11/2015,13,6,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345830_RLS/CATAMI_NULL,Encrusting corals,Coral,NA,NA,FALSE,100,12,12
912345830,Australia,Queensland,West Cape York,GC17,Merkara Shoal N,-10.49928,141.22807,22/11/2015,13,6,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345830_RLS/CATAMI_NULL,Foliose/Plate corals,Coral,NA,NA,FALSE,100,3,3
912345830,Australia,Queensland,West Cape York,GC17,Merkara Shoal N,-10.49928,141.22807,22/11/2015,13,6,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345830_RLS/CATAMI_NULL,Massive corals,Coral,NA,NA,FALSE,100,6,6
912345830,Australia,Queensland,West Cape York,GC17,Merkara Shoal N,-10.49928,141.22807,22/11/2015,13,6,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345830_RLS/CATAMI_NULL,Medium foliose brown algae,Substrate and other sessile benthos,NA,NA,FALSE,100,16,16
912345830,Australia,Queensland,West Cape York,GC17,Merkara Shoal N,-10.49928,141.22807,22/11/2015,13,6,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345830_RLS/CATAMI_NULL,Pebbles/gravel/shell,Substrate and other sessile benthos,NA,NA,FALSE,100,4,4
912345830,Australia,Queensland,West Cape York,GC17,Merkara Shoal N,-10.49928,141.22807,22/11/2015,13,6,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345830_RLS/CATAMI_NULL,Sand,Substrate and other sessile benthos,NA,NA,FALSE,100,23,23
912345830,Australia,Queensland,West Cape York,GC17,Merkara Shoal N,-10.49928,141.22807,22/11/2015,13,6,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345830_RLS/CATAMI_NULL,Soft corals and gorgonians,Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912345830,Australia,Queensland,West Cape York,GC17,Merkara Shoal N,-10.49928,141.22807,22/11/2015,13,6,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345830_RLS/CATAMI_NULL,Sponges (encrusting),Substrate and other sessile benthos,NA,NA,FALSE,100,1,1
912345830,Australia,Queensland,West Cape York,GC17,Merkara Shoal N,-10.49928,141.22807,22/11/2015,13,6,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345830_RLS/CATAMI_NULL,Sponges (erect),Substrate and other sessile benthos,NA,NA,FALSE,100,2,2
912345830,Australia,Queensland,West Cape York,GC17,Merkara Shoal N,-10.49928,141.22807,22/11/2015,13,6,11:00:00,NA,NA,RLS,NRMN,NA,NA,NA,NA,912345830_RLS/CATAMI_NULL,Turfing algae (<2 cm high algal/sediment mat on rock),Substrate and other sessile benthos,NA,NA,FALSE,100,25,25
4000832,Australia,Queensland,Carpentaria,GC9,Manowar Island,-16.23366,139.25151,5/7/2010,5.5,NA,NA,NA,NA,RLS,Squidle+,746,"Mornington 4 sites, Emre Turak",EmreTurak,RLS Coral species pre-2020 annotation,4000832_RLS Australian Coral Species List_746,Corymbose Acropora corals,Coral,FALSE,FALSE,TRUE,100,2,2
4000832,Australia,Queensland,Carpentaria,GC9,Manowar Island,-16.23366,139.25151,5/7/2010,5.5,NA,NA,NA,NA,RLS,Squidle+,746,"Mornington 4 sites, Emre Turak",EmreTurak,RLS Coral species pre-2020 annotation,4000832_RLS Australian Coral Species List_746,Digitate corals,Coral,FALSE,FALSE,TRUE,100,1,1
4000832,Australia,Queensland,Carpentaria,GC9,Manowar Island,-16.23366,139.25151,5/7/2010,5.5,NA,NA,NA,NA,RLS,Squidle+,746,"Mornington 4 sites, Emre Turak",EmreTurak,RLS Coral species pre-2020 annotation,4000832_RLS Australian Coral Species List_746,Massive corals,Coral,FALSE,FALSE,TRUE,100,16,16
4000832,Australia,Queensland,Carpentaria,GC9,Manowar Island,-16.23366,139.25151,5/7/2010,5.5,NA,NA,NA,NA,RLS,Squidle+,746,"Mornington 4 sites, Emre Turak",EmreTurak,RLS Coral species pre-2020 annotation,4000832_RLS Australian Coral Species List_746,Tabular Acropora corals,Coral,FALSE,FALSE,TRUE,100,4,4
4000833,Australia,Queensland,Carpentaria,GC9,Manowar Island,-16.23366,139.25151,5/7/2010,6,NA,NA,NA,NA,RLS,Squidle+,746,"Mornington 4 sites, Emre Turak",EmreTurak,RLS Coral species pre-2020 annotation,4000833_RLS Australian Coral Species List_746,Branching corals,Coral,FALSE,FALSE,TRUE,100,1,1
4000833,Australia,Queensland,Carpentaria,GC9,Manowar Island,-16.23366,139.25151,5/7/2010,6,NA,NA,NA,NA,RLS,Squidle+,746,"Mornington 4 sites, Emre Turak",EmreTurak,RLS Coral species pre-2020 annotation,4000833_RLS Australian Coral Species List_746,Corymbose Acropora corals,Coral,FALSE,FALSE,TRUE,100,4,4
4000833,Australia,Queensland,Carpentaria,GC9,Manowar Island,-16.23366,139.25151,5/7/2010,6,NA,NA,NA,NA,RLS,Squidle+,746,"Mornington 4 sites, Emre Turak",EmreTurak,RLS Coral species pre-2020 annotation,4000833_RLS Australian Coral Species List_746,Digitate corals,Coral,FALSE,FALSE,TRUE,100,2,2
4000833,Australia,Queensland,Carpentaria,GC9,Manowar Island,-16.23366,139.25151,5/7/2010,6,NA,NA,NA,NA,RLS,Squidle+,746,"Mornington 4 sites, Emre Turak",EmreTurak,RLS Coral species pre-2020 annotation,4000833_RLS Australian Coral Species List_746,Encrusting corals,Coral,FALSE,FALSE,TRUE,100,1,1
4000833,Australia,Queensland,Carpentaria,GC9,Manowar Island,-16.23366,139.25151,5/7/2010,6,NA,NA,NA,NA,RLS,Squidle+,746,"Mornington 4 sites, Emre Turak",EmreTurak,RLS Coral species pre-2020 annotation,4000833_RLS Australian Coral Species List_746,Foliose/Plate corals,Coral,FALSE,FALSE,TRUE,100,1,1
4000833,Australia,Queensland,Carpentaria,GC9,Manowar Island,-16.23366,139.25151,5/7/2010,6,NA,NA,NA,NA,RLS,Squidle+,746,"Mornington 4 sites, Emre Turak",EmreTurak,RLS Coral species pre-2020 annotation,4000833_RLS Australian Coral Species List_746,Massive corals,Coral,FALSE,FALSE,TRUE,100,16,16
4000833,Australia,Queensland,Carpentaria,GC9,Manowar Island,-16.23366,139.25151,5/7/2010,6,NA,NA,NA,NA,RLS,Squidle+,746,"Mornington 4 sites, Emre Turak",EmreTurak,RLS Coral species pre-2020 annotation,4000833_RLS Australian Coral Species List_746,Sub-massive corals,Coral,FALSE,FALSE,TRUE,100,3,3
4000833,Australia,Queensland,Carpentaria,GC9,Manowar Island,-16.23366,139.25151,5/7/2010,6,NA,NA,NA,NA,RLS,Squidle+,746,"Mornington 4 sites, Emre Turak",EmreTurak,RLS Coral species pre-2020 annotation,4000833_RLS Australian Coral Species List_746,Tabular Acropora corals,Coral,FALSE,FALSE,TRUE,100,5,5
912345768,Australia,Northern Territory,Wessel,NT38,Truant Island N,-11.65656,136.83032,1/11/2015,5,5,12:00:00,NA,NA,RLS,Squidle+,10464,"GE missing various, Emre Turak",EmreTurak,RLS Coral Species,912345768_RLS Australian Coral Species List_10464,Branching Acropora,Coral,FALSE,FALSE,TRUE,100,4,4
912345768,Australia,Northern Territory,Wessel,NT38,Truant Island N,-11.65656,136.83032,1/11/2015,5,5,12:00:00,NA,NA,RLS,Squidle+,10464,"GE missing various, Emre Turak",EmreTurak,RLS Coral Species,912345768_RLS Australian Coral Species List_10464,Digitate corals,Coral,FALSE,FALSE,TRUE,100,3,3
912345768,Australia,Northern Territory,Wessel,NT38,Truant Island N,-11.65656,136.83032,1/11/2015,5,5,12:00:00,NA,NA,RLS,Squidle+,10464,"GE missing various, Emre Turak",EmreTurak,RLS Coral Species,912345768_RLS Australian Coral Species List_10464,Encrusting corals,Coral,FALSE,FALSE,TRUE,100,7,7
912345768,Australia,Northern Territory,Wessel,NT38,Truant Island N,-11.65656,136.83032,1/11/2015,5,5,12:00:00,NA,NA,RLS,Squidle+,10464,"GE missing various, Emre Turak",EmreTurak,RLS Coral Species,912345768_RLS Australian Coral Species List_10464,Massive corals,Coral,FALSE,FALSE,TRUE,100,7,7
912345768,Australia,Northern Territory,Wessel,NT38,Truant Island N,-11.65656,136.83032,1/11/2015,5,5,12:00:00,NA,NA,RLS,Squidle+,10464,"GE missing various, Emre Turak",EmreTurak,RLS Coral Species,912345768_RLS Australian Coral Species List_10464,Sub-massive corals,Coral,FALSE,FALSE,TRUE,100,2,2
912345768,Australia,Northern Territory,Wessel,NT38,Truant Island N,-11.65656,136.83032,1/11/2015,5,5,12:00:00,NA,NA,RLS,Squidle+,10464,"GE missing various, Emre Turak",EmreTurak,RLS Coral Species,912345768_RLS Australian Coral Species List_10464,Tabular Acropora corals,Coral,FALSE,FALSE,TRUE,100,1,1
912345769,Australia,Northern Territory,Wessel,NT38,Truant Island N,-11.65656,136.83032,1/11/2015,4,5,12:00:00,NA,NA,RLS,Squidle+,10464,"GE missing various, Emre Turak",EmreTurak,RLS Coral Species,912345769_RLS Australian Coral Species List_10464,Corymbose Acropora corals,Coral,FALSE,FALSE,TRUE,100,1,1
912345769,Australia,Northern Territory,Wessel,NT38,Truant Island N,-11.65656,136.83032,1/11/2015,4,5,12:00:00,NA,NA,RLS,Squidle+,10464,"GE missing various, Emre Turak",EmreTurak,RLS Coral Species,912345769_RLS Australian Coral Species List_10464,Digitate corals,Coral,FALSE,FALSE,TRUE,100,4,4
912345769,Australia,Northern Territory,Wessel,NT38,Truant Island N,-11.65656,136.83032,1/11/2015,4,5,12:00:00,NA,NA,RLS,Squidle+,10464,"GE missing various, Emre Turak",EmreTurak,RLS Coral Species,912345769_RLS Australian Coral Species List_10464,Encrusting corals,Coral,FALSE,FALSE,TRUE,100,4,4
912345769,Australia,Northern Territory,Wessel,NT38,Truant Island N,-11.65656,136.83032,1/11/2015,4,5,12:00:00,NA,NA,RLS,Squidle+,10464,"GE missing various, Emre Turak",EmreTurak,RLS Coral Species,912345769_RLS Australian Coral Species List_10464,Massive corals,Coral,FALSE,FALSE,TRUE,100,7,7
912345769,Australia,Northern Territory,Wessel,NT38,Truant Island N,-11.65656,136.83032,1/11/2015,4,5,12:00:00,NA,NA,RLS,Squidle+,10464,"GE missing various, Emre Turak",EmreTurak,RLS Coral Species,912345769_RLS Australian Coral Species List_10464,Sub-massive corals,Coral,FALSE,FALSE,TRUE,100,1,1
912345769,Australia,Northern Territory,Wessel,NT38,Truant Island N,-11.65656,136.83032,1/11/2015,4,5,12:00:00,NA,NA,RLS,Squidle+,10464,"GE missing various, Emre Turak",EmreTurak,RLS Coral Species,912345769_RLS Australian Coral Species List_10464,Tabular Acropora corals,Coral,FALSE,FALSE,TRUE,100,9,9
912345772,Australia,Northern Territory,Wessel,NT40,Truant Bank SW,-11.64589,136.90555,2/11/2015,14,5,8:00:00,NA,NA,RLS,Squidle+,8136,"GC NT OS 6 sites, Emre Turak",EmreTurak,RLS Coral Species,912345772_RLS Australian Coral Species List_8136,Branching corals,Coral,FALSE,FALSE,TRUE,100,1,1
