year,country,area,ecoregion,realm,location,site_code,survey_date,depth,block,list,transect_1,transect_2,reef_name,lat,long,zone,region,sector,situation,depth_morph,geomorph,Harris_site,report_site,depth_m
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS17,2021-10-11,5,1,Inverts,2,3,Turtle Patch,-12.24,122.99,Open,WA,NA,NA,NA,NA,No,No,5
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS17,2021-10-11,5,2,Inverts,2,4,Turtle Patch,-12.24,122.99,Open,WA,NA,NA,NA,NA,No,No,5
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS15,2021-10-11,3,1,Inverts,2,3,Surge Crest West,-12.22,123.01,Open,WA,NA,NA,NA,NA,No,No,3
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS15,2021-10-11,3,2,Inverts,2,4,Surge Crest West,-12.22,123.01,Open,WA,NA,NA,NA,NA,No,No,3
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS183,2021-10-14,5,1,Inverts,2,1,Ashmore Inner North,-12.18,123.07,Open,WA,NA,NA,NA,NA,No,No,5
2021,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS6,2021-10-02,11.2,1,Inverts,1,3,Moss Shoal West,-11.13,129.91,Open,WA,NA,NA,NA,NA,No,No,11.2
2021,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS6,2021-10-02,11.2,2,Inverts,1,4,Moss Shoal West,-11.13,129.91,Open,WA,NA,NA,NA,NA,No,No,11.2
2021,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS11,2021-10-07,19,1,Inverts,1,3,Kitan Shoal West,-10.7,126.33,Open,WA,NA,NA,NA,NA,No,No,19
2021,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS11,2021-10-07,19,2,Inverts,1,4,Kitan Shoal West,-10.7,126.33,Open,WA,NA,NA,NA,NA,No,No,19
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS183,2021-10-14,4,2,Inverts,1,2,Ashmore Inner North,-12.18,123.07,Open,WA,NA,NA,NA,NA,No,No,4
2021,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT12,2021-09-30,9,1,Inverts,1,3,The Grottos,-12.41,130.79,Open,WA,NA,NA,NA,NA,No,No,9
2021,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT12,2021-09-30,9,2,Inverts,1,4,The Grottos,-12.41,130.79,Open,WA,NA,NA,NA,NA,No,No,9
2021,Australia,Northern Territory,Exmouth to Broome,Central Indo-Pacific,Oceanic Shoals,OS15,2021-10-09,12,1,Inverts,2,3,Blue Coral Shoal,-11.73,123.99,Open,WA,NA,NA,NA,NA,No,No,12
2021,Australia,Northern Territory,Exmouth to Broome,Central Indo-Pacific,Oceanic Shoals,OS15,2021-10-09,12,2,Inverts,2,4,Blue Coral Shoal,-11.73,123.99,Open,WA,NA,NA,NA,NA,No,No,12
2021,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS1,2021-10-04,13,1,Inverts,1,1,Flinders Shoal East,-9.88,129.29,Open,WA,NA,NA,NA,NA,No,No,13
2021,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS1,2021-10-04,13,2,Inverts,1,2,Flinders Shoal East,-9.88,129.29,Open,WA,NA,NA,NA,NA,No,No,13
2021,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS1,2021-10-04,14,1,Inverts,2,3,Flinders Shoal East,-9.88,129.29,Open,WA,NA,NA,NA,NA,No,No,14
2021,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS1,2021-10-04,14,2,Inverts,2,4,Flinders Shoal East,-9.88,129.29,Open,WA,NA,NA,NA,NA,No,No,14
2021,Australia,Western Australia,Bonaparte Coast,Central Indo-Pacific,Kimberley,NWS201,2021-10-18,3,1,Inverts,1,3,Lesueur Island South,-13.82,127.27,Open,WA,NA,NA,NA,NA,No,No,3
2021,Australia,Western Australia,Bonaparte Coast,Central Indo-Pacific,Kimberley,NWS201,2021-10-18,3,2,Inverts,1,4,Lesueur Island South,-13.82,127.27,Open,WA,NA,NA,NA,NA,No,No,3
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS18,2021-10-12,3,1,Inverts,1,1,Busy Bommie,-12.24,122.98,Open,WA,NA,NA,NA,NA,No,No,3
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS25,2021-10-11,6,1,Inverts,2,1,Eviota Bommie,-12.24,122.99,Open,WA,NA,NA,NA,NA,No,No,6
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS25,2021-10-11,6,2,Inverts,2,2,Eviota Bommie,-12.24,122.99,Open,WA,NA,NA,NA,NA,No,No,6
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS25,2021-10-11,4,1,Inverts,1,3,Eviota Bommie,-12.24,122.99,Open,WA,NA,NA,NA,NA,No,No,4
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS18,2021-10-12,4,1,Inverts,2,2,Busy Bommie,-12.24,122.98,Open,WA,NA,NA,NA,NA,No,No,4
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS16,2021-10-12,3,1,Inverts,1,1,Guardian Reef,-12.24,122.98,Open,WA,NA,NA,NA,NA,No,No,3
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS16,2021-10-12,3,2,Inverts,1,2,Guardian Reef,-12.24,122.98,Open,WA,NA,NA,NA,NA,No,No,3
2021,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT8,2021-09-30,6,1,Inverts,2,3,Dudley Point Bommies,-12.42,130.81,Open,WA,NA,NA,NA,NA,No,No,6
2021,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT8,2021-09-30,6,2,Inverts,2,4,Dudley Point Bommies,-12.42,130.81,Open,WA,NA,NA,NA,NA,No,No,6
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS186,2021-10-15,4,1,Inverts,1,1,Cartier North,-12.53,123.58,Open,WA,NA,NA,NA,NA,No,No,4
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS186,2021-10-15,4,2,Inverts,1,2,Cartier North,-12.53,123.58,Open,WA,NA,NA,NA,NA,No,No,4
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS16,2021-10-12,4,1,Inverts,2,3,Guardian Reef,-12.24,122.98,Open,WA,NA,NA,NA,NA,No,No,4
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS16,2021-10-12,4,2,Inverts,2,4,Guardian Reef,-12.24,122.98,Open,WA,NA,NA,NA,NA,No,No,4
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS186,2021-10-15,5,1,Inverts,2,3,Cartier North,-12.53,123.58,Open,WA,NA,NA,NA,NA,No,No,5
2021,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS186,2021-10-15,5,2,Inverts,2,4,Cartier North,-12.53,123.58,Open,WA,NA,NA,NA,NA,No,No,5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arafura,NT25,2021-09-06,6,1,Inverts,1,1,New Year Island anchorage,-10.91,133.02,Open,GOC,NA,NA,NA,NA,No,No,6
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arafura,NT25,2021-09-06,6,2,Inverts,1,2,New Year Island anchorage,-10.91,133.02,Open,GOC,NA,NA,NA,NA,No,No,6
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arafura,NT26,2021-09-06,4,2,Inverts,1,1,New Year Island East,-10.9,133.03,Open,GOC,NA,NA,NA,NA,No,No,4
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arafura,NT26,2021-09-06,5,1,Inverts,2,2,New Year Island East,-10.9,133.03,Open,GOC,NA,NA,NA,NA,No,No,5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arafura,NT26,2021-09-06,5,2,Inverts,2,3,New Year Island East,-10.9,133.03,Open,GOC,NA,NA,NA,NA,No,No,5
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arafura,NT25,2021-09-06,7,1,Inverts,2,3,New Year Island anchorage,-10.91,133.02,Open,GOC,NA,NA,NA,NA,No,No,7
2021,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arafura,NT25,2021-09-06,7,2,Inverts,2,4,New Year Island anchorage,-10.91,133.02,Open,GOC,NA,NA,NA,NA,No,No,7
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS204,2023-09-14,11,1,Inverts,1,1,Annas Delight,-12.54,123.54,Open,WA,NA,NA,NA,NA,No,No,11
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS204,2023-09-14,11,2,Inverts,1,2,Annas Delight,-12.54,123.54,Open,WA,NA,NA,NA,NA,No,No,11
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS206,2023-09-17,12.9,1,Inverts,1,1,Ashmore Shoal North,-12.22,122.96,Open,WA,NA,NA,NA,NA,No,No,12.9
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS206,2023-09-17,12.9,2,Inverts,1,2,Ashmore Shoal North,-12.22,122.96,Open,WA,NA,NA,NA,NA,No,No,12.9
2023,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT9,2023-09-09,5,1,Inverts,2,1,East Point Coral Gardens,-12.41,130.81,Open,WA,NA,NA,NA,NA,No,No,5
2023,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT9,2023-09-09,4,1,Inverts,1,2,East Point Coral Gardens,-12.41,130.81,Open,WA,NA,NA,NA,NA,No,No,4
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS22,2023-09-15,4,1,Inverts,1,1,Dotty Reef,-12.24,122.99,Open,WA,NA,NA,NA,NA,No,No,4
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS22,2023-09-15,4,2,Inverts,1,2,Dotty Reef,-12.24,122.99,Open,WA,NA,NA,NA,NA,No,No,4
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS18,2023-09-16,5,1,Inverts,2,1,Busy Bommie,-12.24,122.98,Open,WA,NA,NA,NA,NA,No,No,5
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS18,2023-09-16,5,2,Inverts,2,2,Busy Bommie,-12.24,122.98,Open,WA,NA,NA,NA,NA,No,No,5
2023,Australia,Northern Territory,Exmouth to Broome,Central Indo-Pacific,Oceanic Shoals,OS14,2023-09-13,18.5,1,Inverts,2,1,NW Jabiru Shoal,-11.72,125.02,Open,WA,NA,NA,NA,NA,No,No,18.5
2023,Australia,Northern Territory,Exmouth to Broome,Central Indo-Pacific,Oceanic Shoals,OS14,2023-09-13,18.5,2,Inverts,2,2,NW Jabiru Shoal,-11.72,125.02,Open,WA,NA,NA,NA,NA,No,No,18.5
2023,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS5,2023-09-10,11,1,Inverts,1,1,Moss Shoal Central,-11.14,129.91,Open,WA,NA,NA,NA,NA,No,No,11
2023,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS5,2023-09-10,11,2,Inverts,1,2,Moss Shoal Central,-11.14,129.91,Open,WA,NA,NA,NA,NA,No,No,11
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS177,2023-09-18,6,1,Inverts,1,1,Seringapatam channel north,-13.63,122.02,Open,WA,NA,NA,NA,NA,No,No,6
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS177,2023-09-18,6,2,Inverts,1,2,Seringapatam channel north,-13.63,122.02,Open,WA,NA,NA,NA,NA,No,No,6
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS205,2023-09-17,12,1,Inverts,1,1,Marlin Shoal Flats,-12.19,123,Open,WA,NA,NA,NA,NA,No,No,12
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS205,2023-09-17,12,2,Inverts,1,2,Marlin Shoal Flats,-12.19,123,Open,WA,NA,NA,NA,NA,No,No,12
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS175,2023-09-19,9.5,1,Inverts,2,1,North Reef bommies,-13.92,121.91,Open,WA,NA,NA,NA,NA,No,No,9.5
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS175,2023-09-19,9.5,2,Inverts,2,2,North Reef bommies,-13.92,121.91,Open,WA,NA,NA,NA,NA,No,No,9.5
2023,Australia,Northern Territory,Exmouth to Broome,Central Indo-Pacific,Oceanic Shoals,OS13,2023-09-13,17.8,1,Inverts,1,1,Mangola Shoal,-11.66,125.11,Open,WA,NA,NA,NA,NA,No,No,17.8
2023,Australia,Northern Territory,Exmouth to Broome,Central Indo-Pacific,Oceanic Shoals,OS13,2023-09-13,17.8,2,Inverts,1,2,Mangola Shoal,-11.66,125.11,Open,WA,NA,NA,NA,NA,No,No,17.8
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS36,2023-09-21,8,1,Inverts,1,1,Fungiid Fields,-14.07,121.79,Open,WA,NA,NA,NA,NA,No,No,8
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS36,2023-09-21,8,2,Inverts,1,2,Fungiid Fields,-14.07,121.79,Open,WA,NA,NA,NA,NA,No,No,8
2023,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS12,2023-09-12,21.4,1,Inverts,1,1,Kitan Shoal East,-10.7,126.34,Open,WA,NA,NA,NA,NA,No,No,21.4
2023,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS12,2023-09-12,21.4,2,Inverts,1,2,Kitan Shoal East,-10.7,126.34,Open,WA,NA,NA,NA,NA,No,No,21.4
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS24,2023-09-16,8,2,Inverts,1,1,Reel Lost Bommie,-12.24,122.99,Open,WA,NA,NA,NA,NA,No,No,8
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS35,2023-09-20,7,1,Inverts,2,1,Ian's Anchorage,-14.07,121.95,Open,WA,NA,NA,NA,NA,No,No,7
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS35,2023-09-20,7,2,Inverts,2,2,Ian's Anchorage,-14.07,121.95,Open,WA,NA,NA,NA,NA,No,No,7
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS38,2023-09-21,5.5,1,Inverts,1,1,Chaetodontoides,-14.07,121.78,Open,WA,NA,NA,NA,NA,No,No,5.5
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS38,2023-09-21,5.5,2,Inverts,1,2,Chaetodontoides,-14.07,121.78,Open,WA,NA,NA,NA,NA,No,No,5.5
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS172,2023-09-20,9,1,Inverts,2,1,Scott Outside anchorage,-14.07,121.97,Open,WA,NA,NA,NA,NA,No,No,9
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS172,2023-09-20,9,2,Inverts,2,2,Scott Outside anchorage,-14.07,121.97,Open,WA,NA,NA,NA,NA,No,No,9
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS177,2023-09-18,8,1,Inverts,2,3,Seringapatam channel north,-13.63,122.02,Open,WA,NA,NA,NA,NA,No,No,8
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS177,2023-09-18,8,2,Inverts,2,4,Seringapatam channel north,-13.63,122.02,Open,WA,NA,NA,NA,NA,No,No,8
2023,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS5,2023-09-10,11.3,1,Inverts,2,3,Moss Shoal Central,-11.14,129.91,Open,WA,NA,NA,NA,NA,No,No,11.3
2023,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS5,2023-09-10,11.3,2,Inverts,2,4,Moss Shoal Central,-11.14,129.91,Open,WA,NA,NA,NA,NA,No,No,11.3
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS35,2023-09-20,6,1,Inverts,1,3,Ian's Anchorage,-14.07,121.95,Open,WA,NA,NA,NA,NA,No,No,6
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS35,2023-09-20,6,2,Inverts,1,4,Ian's Anchorage,-14.07,121.95,Open,WA,NA,NA,NA,NA,No,No,6
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS202,2023-09-17,11,1,Inverts,2,1,Ashmore North,-12.2,123.03,Open,WA,NA,NA,NA,NA,No,No,11
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS202,2023-09-17,11,2,Inverts,2,2,Ashmore North,-12.2,123.03,Open,WA,NA,NA,NA,NA,No,No,11
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS193,2023-09-14,5,1,Inverts,1,1,Cartier Island,-12.52,123.56,Open,WA,NA,NA,NA,NA,No,No,5
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS193,2023-09-14,5,2,Inverts,1,2,Cartier Island,-12.52,123.56,Open,WA,NA,NA,NA,NA,No,No,5
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS19,2023-09-16,4,1,Inverts,1,1,Grand Oculis Bommie,-12.24,122.98,Open,WA,NA,NA,NA,NA,No,No,4
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS19,2023-09-16,4,2,Inverts,1,2,Grand Oculis Bommie,-12.24,122.98,Open,WA,NA,NA,NA,NA,No,No,4
2023,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS11,2023-09-12,19,2,Inverts,1,1,Kitan Shoal West,-10.7,126.33,Open,WA,NA,NA,NA,NA,No,No,19
2023,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS11,2023-09-12,19,1,Inverts,1,2,Kitan Shoal West,-10.7,126.33,Open,WA,NA,NA,NA,NA,No,No,19
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS27,2023-09-20,4,1,Inverts,2,1,Election Day Reef,-14.07,121.96,Open,WA,NA,NA,NA,NA,No,No,4
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS27,2023-09-20,4,2,Inverts,2,2,Election Day Reef,-14.07,121.96,Open,WA,NA,NA,NA,NA,No,No,4
2023,Australia,Northern Territory,Exmouth to Broome,Central Indo-Pacific,Oceanic Shoals,OS14,2023-09-13,18,1,Inverts,1,3,NW Jabiru Shoal,-11.72,125.02,Open,WA,NA,NA,NA,NA,No,No,18
2023,Australia,Northern Territory,Exmouth to Broome,Central Indo-Pacific,Oceanic Shoals,OS14,2023-09-13,18,2,Inverts,1,4,NW Jabiru Shoal,-11.72,125.02,Open,WA,NA,NA,NA,NA,No,No,18
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS39,2023-09-21,7,1,Inverts,1,1,Odonus Dropoff,-14.08,121.75,Open,WA,NA,NA,NA,NA,No,No,7
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS39,2023-09-21,7,2,Inverts,1,2,Odonus Dropoff,-14.08,121.75,Open,WA,NA,NA,NA,NA,No,No,7
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS14,2023-09-17,3,1,Inverts,1,1,Surge Crest East,-12.22,123,Open,WA,NA,NA,NA,NA,No,No,3
2023,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS16,2023-09-10,14,1,Inverts,1,1,Parry Shoal,-11.22,129.66,Open,WA,NA,NA,NA,NA,No,No,14
2023,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS16,2023-09-10,14,2,Inverts,1,2,Parry Shoal,-11.22,129.66,Open,WA,NA,NA,NA,NA,No,No,14
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS14,2023-09-17,4,1,Inverts,2,2,Surge Crest East,-12.22,123,Open,WA,NA,NA,NA,NA,No,No,4
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS14,2023-09-17,4,2,Inverts,2,3,Surge Crest East,-12.22,123,Open,WA,NA,NA,NA,NA,No,No,4
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS27,2023-09-20,3,1,Inverts,1,3,Election Day Reef,-14.07,121.96,Open,WA,NA,NA,NA,NA,No,No,3
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS27,2023-09-20,3,2,Inverts,1,4,Election Day Reef,-14.07,121.96,Open,WA,NA,NA,NA,NA,No,No,3
2023,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS6,2023-09-10,12.5,1,Inverts,2,1,Moss Shoal West,-11.13,129.91,Open,WA,NA,NA,NA,NA,No,No,12.5
2023,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Oceanic Shoals,OS6,2023-09-10,12.5,2,Inverts,2,2,Moss Shoal West,-11.13,129.91,Open,WA,NA,NA,NA,NA,No,No,12.5
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS176,2023-09-18,6,1,Inverts,1,1,Shackle Reef,-13.62,122.01,Open,WA,NA,NA,NA,NA,No,No,6
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS176,2023-09-18,6,2,Inverts,1,2,Shackle Reef,-13.62,122.01,Open,WA,NA,NA,NA,NA,No,No,6
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS172,2023-09-20,5,1,Inverts,1,3,Scott Outside anchorage,-14.07,121.97,Open,WA,NA,NA,NA,NA,No,No,5
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS172,2023-09-20,5,2,Inverts,1,4,Scott Outside anchorage,-14.07,121.97,Open,WA,NA,NA,NA,NA,No,No,5
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS175,2023-09-19,6,1,Inverts,1,3,North Reef bommies,-13.92,121.91,Open,WA,NA,NA,NA,NA,No,No,6
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS175,2023-09-19,6,2,Inverts,1,4,North Reef bommies,-13.92,121.91,Open,WA,NA,NA,NA,NA,No,No,6
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS40,2023-09-21,1.5,1,Inverts,1,1,Stern Trawler Reef,-14.08,121.74,Open,WA,NA,NA,NA,NA,No,No,1.5
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS40,2023-09-21,1.5,2,Inverts,1,2,Stern Trawler Reef,-14.08,121.74,Open,WA,NA,NA,NA,NA,No,No,1.5
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS23,2023-09-16,4,1,Inverts,1,1,Kuhlii Bommie,-12.23,122.99,Open,WA,NA,NA,NA,NA,No,No,4
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS23,2023-09-16,4,2,Inverts,1,2,Kuhlii Bommie,-12.23,122.99,Open,WA,NA,NA,NA,NA,No,No,4
2023,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT13,2023-09-09,3,1,Inverts,1,1,East Point North,-12.41,130.81,Open,WA,NA,NA,NA,NA,No,No,3
2023,Australia,Northern Territory,Bonaparte Coast,Central Indo-Pacific,Darwin,NT13,2023-09-09,3,2,Inverts,1,2,East Point North,-12.41,130.81,Open,WA,NA,NA,NA,NA,No,No,3
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS203,2023-09-14,8,1,Inverts,2,1,Whatever Reef,-12.54,123.57,Open,WA,NA,NA,NA,NA,No,No,8
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS203,2023-09-14,8,2,Inverts,2,2,Whatever Reef,-12.54,123.57,Open,WA,NA,NA,NA,NA,No,No,8
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS22,2023-09-15,4.5,1,Inverts,2,3,Dotty Reef,-12.24,122.99,Open,WA,NA,NA,NA,NA,No,No,4.5
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Ashmore/Cartier,NWS22,2023-09-15,4.5,2,Inverts,2,4,Dotty Reef,-12.24,122.99,Open,WA,NA,NA,NA,NA,No,No,4.5
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS38,2023-09-21,7.5,1,Inverts,2,3,Chaetodontoides,-14.07,121.78,Open,WA,NA,NA,NA,NA,No,No,7.5
2023,Australia,Western Australia,Exmouth to Broome,Central Indo-Pacific,Scott & Seringapatam Reefs,NWS38,2023-09-21,7.5,2,Inverts,2,4,Chaetodontoides,-14.07,121.78,Open,WA,NA,NA,NA,NA,No,No,7.5
