FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7438,923400488,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT30,Arnhem CMR Gadgets Reef North West,-11.29,133.8,31/10/2021,8.5,RLS,8,17:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Pseudochromidae,Pseudochromis wilsoni,Pseudochromis wilsoni,5,1,2.5248,POINT (133.8000030517578 -11.289999961853027)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7439,923400488,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT30,Arnhem CMR Gadgets Reef North West,-11.29,133.8,31/10/2021,8.5,RLS,8,17:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus fasciatus,Epinephelus fasciatus,15,2,146.9126,POINT (133.8000030517578 -11.289999961853027)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_743a,923400488,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Arnhem,NT30,Arnhem CMR Gadgets Reef North West,-11.29,133.8,31/10/2021,8.5,RLS,8,17:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Helcogramma striata,Helcogramma striata,2.5,10,1.6201,POINT (133.8000030517578 -11.289999961853027)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_743b,923400490,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,Arafura Shoal,-11.23,134.75,1/11/2021,9.5,RLS,15,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,2.5,1,0.2048,POINT (134.75 -11.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_743c,923400490,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,Arafura Shoal,-11.23,134.75,1/11/2021,9.5,RLS,15,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius decoratus,Istigobius decoratus,2.5,9,1.9363,POINT (134.75 -11.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_743d,923400490,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,Arafura Shoal,-11.23,134.75,1/11/2021,9.5,RLS,15,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis boenak,Cephalopholis boenak,10,7,176.4416,POINT (134.75 -11.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_743e,923400490,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,Arafura Shoal,-11.23,134.75,1/11/2021,9.5,RLS,15,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus fasciatus,Epinephelus fasciatus,15,1,73.4563,POINT (134.75 -11.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_743f,923400490,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,Arafura Shoal,-11.23,134.75,1/11/2021,9.5,RLS,15,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Enneapterygius flavoccipitis,Enneapterygius flavoccipitis,2.5,10,1.6201,POINT (134.75 -11.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7440,923400490,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,Arafura Shoal,-11.23,134.75,1/11/2021,9.5,RLS,15,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus cavitensis,Ostorhinchus cavitensis,2.5,4,1.5717,POINT (134.75 -11.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7441,923400490,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,Arafura Shoal,-11.23,134.75,1/11/2021,9.5,RLS,15,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus cookii,Ostorhinchus cookii,2.5,4,1.7045,POINT (134.75 -11.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7442,923400490,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,Arafura Shoal,-11.23,134.75,1/11/2021,9.5,RLS,15,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,2.5,7,1.4337,POINT (134.75 -11.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7443,923400490,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,Arafura Shoal,-11.23,134.75,1/11/2021,9.5,RLS,15,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius decoratus,Istigobius decoratus,5,3,4.9532,POINT (134.75 -11.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7444,923400490,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,Arafura Shoal,-11.23,134.75,1/11/2021,9.5,RLS,15,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Valenciennea puellaris,Valenciennea puellaris,5,1,2.2561,POINT (134.75 -11.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7445,923400490,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,Arafura Shoal,-11.23,134.75,1/11/2021,9.5,RLS,15,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Valenciennea strigata,Valenciennea strigata,5,1,2.2561,POINT (134.75 -11.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7446,923400490,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,Arafura Shoal,-11.23,134.75,1/11/2021,9.5,RLS,15,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Pinguipedidae,Parapercis snyderi,Parapercis snyderi,7.5,1,5.8634,POINT (134.75 -11.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7447,923400490,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,Arafura Shoal,-11.23,134.75,1/11/2021,9.5,RLS,15,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis boenak,Cephalopholis boenak,7.5,7,73.3733,POINT (134.75 -11.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7448,923400490,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,Arafura Shoal,-11.23,134.75,1/11/2021,9.5,RLS,15,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis cyanostigma,Cephalopholis cyanostigma,15,1,83.8449,POINT (134.75 -11.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7449,923400490,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,Arafura Shoal,-11.23,134.75,1/11/2021,9.5,RLS,15,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus fasciatus,Epinephelus fasciatus,12.5,1,42.2005,POINT (134.75 -11.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_744a,923400490,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT63,Arafura Shoal,-11.23,134.75,1/11/2021,9.5,RLS,15,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus quoyanus,Epinephelus quoyanus,20,1,199.726,POINT (134.75 -11.229999542236328)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_744b,923400492,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT50,Bonner Rocks NW,-12.06,136.61,4/11/2021,4.5,RLS,5,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius bicolor,Ecsenius bicolor,2.5,1,0.1861,POINT (136.61000061035156 -12.0600004196167)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_744c,923400492,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT50,Bonner Rocks NW,-12.06,136.61,4/11/2021,4.5,RLS,5,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,2.5,3,0.6144,POINT (136.61000061035156 -12.0600004196167)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_744d,923400492,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT50,Bonner Rocks NW,-12.06,136.61,4/11/2021,4.5,RLS,5,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Valenciennea alleni,Valenciennea alleni,2.5,8,1.9402,POINT (136.61000061035156 -12.0600004196167)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_744e,923400492,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT50,Bonner Rocks NW,-12.06,136.61,4/11/2021,4.5,RLS,5,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Gobiidae,Valenciennea muralis,Valenciennea muralis,2.5,5,0.9898,POINT (136.61000061035156 -12.0600004196167)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_744f,923400492,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT50,Bonner Rocks NW,-12.06,136.61,4/11/2021,4.5,RLS,5,11:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis cyanostigma,Cephalopholis cyanostigma,12.5,2,96.5134,POINT (136.61000061035156 -12.0600004196167)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7450,923400492,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT50,Bonner Rocks NW,-12.06,136.61,4/11/2021,4.5,RLS,5,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,2.5,1,0.2048,POINT (136.61000061035156 -12.0600004196167)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7451,923400492,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT50,Bonner Rocks NW,-12.06,136.61,4/11/2021,4.5,RLS,5,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Istigobius decoratus,Istigobius decoratus,5,1,1.6511,POINT (136.61000061035156 -12.0600004196167)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7452,923400492,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT50,Bonner Rocks NW,-12.06,136.61,4/11/2021,4.5,RLS,5,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Gobiidae,Valenciennea alleni,Valenciennea alleni,2.5,3,0.7276,POINT (136.61000061035156 -12.0600004196167)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7453,923400492,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT50,Bonner Rocks NW,-12.06,136.61,4/11/2021,4.5,RLS,5,11:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis cyanostigma,Cephalopholis cyanostigma,12.5,1,48.2567,POINT (136.61000061035156 -12.0600004196167)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7454,923400495,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Central Indo-Pacific,West Cape York,TS3,Booby Island NW,-10.6,141.91,10/11/2021,4.5,RLS,5,9:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Serranidae,Plectropomus maculatus,Plectropomus maculatus,5,1,2.6507,POINT (141.91000366210938 -10.600000381469727)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7455,923400601,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT35,Warrnga Reef,-11.94,135.6,4/9/2021,2.5,RLS,4,9:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus quoyanus,Epinephelus quoyanus,20,1,199.726,POINT (135.60000610351562 -11.9399995803833)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7456,923400601,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT35,Warrnga Reef,-11.94,135.6,4/9/2021,2.5,RLS,4,9:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus cookii,Ostorhinchus cookii,2.5,4,1.7045,POINT (135.60000610351562 -11.9399995803833)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7457,923400605,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,Truant Bank SW,-11.65,136.91,2/9/2021,17,RLS,6,9:00:00,,,2,1,Chordata,Actinopterygii,Beryciformes,Holocentridae,Sargocentron rubrum,Sargocentron rubrum,15,2,185.8614,POINT (136.91000366210938 -11.649999618530273)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7458,923400605,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,Truant Bank SW,-11.65,136.91,2/9/2021,17,RLS,6,9:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus wassinki,Ostorhinchus wassinki,2.5,1,0.2148,POINT (136.91000366210938 -11.649999618530273)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7459,923400605,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,Truant Bank SW,-11.65,136.91,2/9/2021,17,RLS,6,9:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus wassinki,Ostorhinchus wassinki,5,2,3.9204,POINT (136.91000366210938 -11.649999618530273)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_745a,923400605,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,Truant Bank SW,-11.65,136.91,2/9/2021,17,RLS,6,9:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,2.5,1,0.2048,POINT (136.91000366210938 -11.649999618530273)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_745b,923400605,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,Truant Bank SW,-11.65,136.91,2/9/2021,17,RLS,6,9:00:00,,,2,1,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis boenak,Cephalopholis boenak,15,2,173.6246,POINT (136.91000366210938 -11.649999618530273)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_745c,923400605,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,Truant Bank SW,-11.65,136.91,2/9/2021,17,RLS,6,9:00:00,,,2,2,Chordata,Actinopterygii,Beryciformes,Holocentridae,Sargocentron rubrum,Sargocentron rubrum,15,3,278.7921,POINT (136.91000366210938 -11.649999618530273)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_745d,923400605,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,Truant Bank SW,-11.65,136.91,2/9/2021,17,RLS,6,9:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus wassinki,Ostorhinchus wassinki,2.5,1,0.2148,POINT (136.91000366210938 -11.649999618530273)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_745e,923400605,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,Truant Bank SW,-11.65,136.91,2/9/2021,17,RLS,6,9:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus wassinki,Ostorhinchus wassinki,5,2,3.9204,POINT (136.91000366210938 -11.649999618530273)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_745f,923400605,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,Truant Bank SW,-11.65,136.91,2/9/2021,17,RLS,6,9:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius bicolor,Ecsenius bicolor,2.5,1,0.1861,POINT (136.91000366210938 -11.649999618530273)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7460,923400605,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,Truant Bank SW,-11.65,136.91,2/9/2021,17,RLS,6,9:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,2.5,5,1.0241,POINT (136.91000366210938 -11.649999618530273)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7461,923400605,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT40,Truant Bank SW,-11.65,136.91,2/9/2021,17,RLS,6,9:00:00,,,2,2,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis boenak,Cephalopholis boenak,12.5,1,49.7827,POINT (136.91000366210938 -11.649999618530273)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7462,923400613,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,4,RLS,7,7:30:00,,,2,1,Chordata,Actinopterygii,Perciformes,Apogonidae,Cheilodipterus macrodon,Cheilodipterus macrodon,7.5,2,25.467,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7463,923400613,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,4,RLS,7,7:30:00,,,2,1,Chordata,Actinopterygii,Perciformes,Apogonidae,Taeniamia melasma,Taeniamia melasma,5,5,14.3484,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7464,923400613,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,4,RLS,7,7:30:00,,,2,1,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,2.5,2,0.4096,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7465,923400613,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,4,RLS,7,7:30:00,,,2,1,Chordata,Actinopterygii,Perciformes,Pempheridae,Pempheris analis,Pempheris analis,7.5,1,11.2909,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7466,923400613,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,4,RLS,7,7:30:00,,,2,1,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis cyanostigma,Cephalopholis cyanostigma,15,3,251.5347,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7467,923400613,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,4,RLS,7,7:30:00,,,2,2,Chordata,Actinopterygii,Perciformes,Apogonidae,Cheilodipterus macrodon,Cheilodipterus macrodon,7.5,3,38.2004,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7468,923400613,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,4,RLS,7,7:30:00,,,2,2,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,5,2,3.2771,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7469,923400613,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,4,RLS,7,7:30:00,,,2,2,Chordata,Actinopterygii,Perciformes,Pempheridae,Pempheris analis,Pempheris analis,7.5,3,33.8727,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_746a,923400615,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,5,RLS,7,7:30:00,,,2,1,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Diademichthys lineatus,Diademichthys lineatus,2.5,1,0.1198,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_746b,923400615,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,5,RLS,7,7:30:00,,,2,1,Chordata,Actinopterygii,Perciformes,Apogonidae,Cheilodipterus macrodon,Cheilodipterus macrodon,10,1,31.6959,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_746c,923400615,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,5,RLS,7,7:30:00,,,2,1,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius spp.,Ecsenius spp.,2.5,1,0.4578,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_746d,923400615,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,5,RLS,7,7:30:00,,,2,1,Chordata,Actinopterygii,Perciformes,Serranidae,Anyperodon leucogrammicus,Anyperodon leucogrammicus,12.5,1,41.2399,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_746e,923400615,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,5,RLS,7,7:30:00,,,2,1,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis cyanostigma,Cephalopholis cyanostigma,20,2,366.5384,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_746f,923400615,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,5,RLS,7,7:30:00,,,2,1,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis cyanostigma,Cephalopholis cyanostigma,25,2,560.1179,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7470,923400615,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,5,RLS,7,7:30:00,,,2,1,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus fasciatus,Epinephelus fasciatus,20,2,321.953,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7471,923400615,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,5,RLS,7,7:30:00,,,2,2,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus wassinki,Ostorhinchus wassinki,2.5,1,0.2148,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7472,923400615,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,5,RLS,7,7:30:00,,,2,2,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,2.5,1,0.2048,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7473,923400615,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,5,RLS,7,7:30:00,,,2,2,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius yaeyamaensis,Ecsenius yaeyamaensis,5,1,1.6385,POINT (136.8300018310547 -11.65999984741211)
ep_m2_cryptic_fish_public_data.fid-7ec7bcbc_196c7823bc9_7474,923400615,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Wessel,NT38,Truant Island N,-11.66,136.83,3/9/2021,5,RLS,7,7:30:00,,,2,2,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis cyanostigma,Cephalopholis cyanostigma,10,2,49.0852,POINT (136.8300018310547 -11.65999984741211)
