FID,survey_id,country,area,ecoregion,realm,location,site_code,site_name,latitude,longitude,survey_date,depth,program,visibility,hour,survey_latitude,survey_longitude,method,block,phylum,class,order,family,species_name,reporting_name,size_class,total,biomass,geom
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66d3,912345799,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,7/11/2015,5,RLS,6,12:00:00,,,2,2,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,0,11,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66d4,912345799,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,7/11/2015,5,RLS,6,12:00:00,,,2,2,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria leucospilota,Holothuria leucospilota,0,1,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66d5,912345800,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,7/11/2015,4,RLS,5,12:00:00,,,2,1,Arthropoda,Malacostraca,Decapoda,,Paguroidea spp.,Decapoda spp.,0,1,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66d6,912345800,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,7/11/2015,4,RLS,5,12:00:00,,,2,1,Echinodermata,Crinoidea,Comatulida,Comasteridae,Comanthus sp. (black),Comanthus spp.,0,1,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66d7,912345800,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,7/11/2015,4,RLS,5,12:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,2,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66d8,912345800,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,7/11/2015,4,RLS,5,12:00:00,,,2,1,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,0,12,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66d9,912345800,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,7/11/2015,4,RLS,5,12:00:00,,,2,1,Mollusca,Gastropoda,Neogastropoda,Muricidae,Morula spinosa,Morula spinosa,0,1,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66da,912345800,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,7/11/2015,4,RLS,5,12:00:00,,,2,2,Arthropoda,Malacostraca,Decapoda,,Paguroidea spp.,Decapoda spp.,0,3,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66db,912345800,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,7/11/2015,4,RLS,5,12:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,1,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66dc,912345800,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,7/11/2015,4,RLS,5,12:00:00,,,2,2,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,0,12,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66dd,912345800,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,7/11/2015,4,RLS,5,12:00:00,,,2,2,Mollusca,Gastropoda,Neogastropoda,Muricidae,Mancinella echinata,Mancinella echinata,0,3,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66de,923400449,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,5/11/2021,5,RLS,12,13:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,7.5,7,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66df,923400449,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,5/11/2021,5,RLS,12,13:00:00,,,2,1,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria atra,Holothuria atra,15,1,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66e0,923400449,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,5/11/2021,5,RLS,12,13:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,7.5,18,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66e1,923400449,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,5/11/2021,5,RLS,12,13:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Echinothrix calamaris,Echinothrix calamaris,7.5,1,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66e2,923400449,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,5/11/2021,5,RLS,12,13:00:00,,,2,2,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,7.5,1,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66e3,923400449,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,5/11/2021,5,RLS,12,13:00:00,,,2,2,Platyhelminthes,Turbellaria,Polycladida,Pseudocerotidae,Pseudoceros dimidiatus (cf),Pseudoceros spp.,2.5,1,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66e4,923400483,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,5/11/2021,4.5,RLS,12,13:00:00,,,2,1,Echinodermata,Asteroidea,Valvatida,Oreasteridae,Culcita novaeguineae,Culcita novaeguineae,10,1,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66e5,923400483,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,5/11/2021,4.5,RLS,12,13:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,7.5,19,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66e6,923400483,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,5/11/2021,4.5,RLS,12,13:00:00,,,2,1,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,7.5,6,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66e7,923400483,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,5/11/2021,4.5,RLS,12,13:00:00,,,2,2,Echinodermata,Asteroidea,Valvatida,Oreasteridae,Culcita novaeguineae,Culcita novaeguineae,10,3,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66e8,923400483,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,5/11/2021,4.5,RLS,12,13:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,7.5,111,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66e9,923400483,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,5/11/2021,4.5,RLS,12,13:00:00,,,2,2,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,5,16,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66ea,923400483,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT54,Dudley Rock,-12.88,136.71,5/11/2021,4.5,RLS,12,13:00:00,,,2,2,Mollusca,Bivalvia,Veneroida,Tridacnidae,Tridacna squamosa,Tridacna squamosa,25,1,,POINT (136.7100067138672 -12.880000114440918)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66eb,912345795,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT52,Dudley Island SE,-12.89,136.73,7/11/2015,5,RLS,5,9:00:00,,,2,1,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,0,1,,POINT (136.72999572753906 -12.890000343322754)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66ec,912345795,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT52,Dudley Island SE,-12.89,136.73,7/11/2015,5,RLS,5,9:00:00,,,2,1,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria leucospilota,Holothuria leucospilota,0,1,,POINT (136.72999572753906 -12.890000343322754)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66ed,912345795,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT52,Dudley Island SE,-12.89,136.73,7/11/2015,5,RLS,5,9:00:00,,,2,2,Arthropoda,Malacostraca,Decapoda,,Paguroidea spp.,Decapoda spp.,0,1,,POINT (136.72999572753906 -12.890000343322754)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66ee,912345795,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT52,Dudley Island SE,-12.89,136.73,7/11/2015,5,RLS,5,9:00:00,,,2,2,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,0,1,,POINT (136.72999572753906 -12.890000343322754)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66ef,912345795,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT52,Dudley Island SE,-12.89,136.73,7/11/2015,5,RLS,5,9:00:00,,,2,2,Mollusca,Gastropoda,Neogastropoda,Muricidae,Mancinella echinata,Mancinella echinata,0,2,,POINT (136.72999572753906 -12.890000343322754)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66f0,912345795,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT52,Dudley Island SE,-12.89,136.73,7/11/2015,5,RLS,5,9:00:00,,,2,2,Platyhelminthes,Turbellaria,Polycladida,Pseudocerotidae,Pseudoceros spp.,Pseudoceros spp.,0,1,,POINT (136.72999572753906 -12.890000343322754)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66f1,912345796,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT52,Dudley Island SE,-12.89,136.73,7/11/2015,4,RLS,5,9:00:00,,,2,1,Arthropoda,Malacostraca,Decapoda,,Paguroidea spp.,Decapoda spp.,0,1,,POINT (136.72999572753906 -12.890000343322754)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66f2,912345796,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT52,Dudley Island SE,-12.89,136.73,7/11/2015,4,RLS,5,9:00:00,,,2,1,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,0,2,,POINT (136.72999572753906 -12.890000343322754)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66f3,912345796,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT52,Dudley Island SE,-12.89,136.73,7/11/2015,4,RLS,5,9:00:00,,,2,1,Mollusca,Gastropoda,Nudibranchia,Phyllidiidae,Phyllidiella pustulosa,Phyllidiella pustulosa,0,1,,POINT (136.72999572753906 -12.890000343322754)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66f4,912345796,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT52,Dudley Island SE,-12.89,136.73,7/11/2015,4,RLS,5,9:00:00,,,2,2,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,0,3,,POINT (136.72999572753906 -12.890000343322754)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66f5,912345796,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT52,Dudley Island SE,-12.89,136.73,7/11/2015,4,RLS,5,9:00:00,,,2,2,Platyhelminthes,Turbellaria,Polycladida,Pseudocerotidae,Pseudoceros spp.,Pseudoceros spp.,0,1,,POINT (136.72999572753906 -12.890000343322754)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66f6,923400431,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT52,Dudley Island SE,-12.89,136.73,5/11/2021,5,RLS,9,11:00:00,,,2,1,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,7.5,2,,POINT (136.72999572753906 -12.890000343322754)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66f7,923400431,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT52,Dudley Island SE,-12.89,136.73,5/11/2021,5,RLS,9,11:00:00,,,2,2,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,7.5,9,,POINT (136.72999572753906 -12.890000343322754)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66f8,923400431,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT52,Dudley Island SE,-12.89,136.73,5/11/2021,5,RLS,9,11:00:00,,,2,2,Mollusca,Bivalvia,Veneroida,Tridacnidae,Tridacna squamosa,Tridacna squamosa,15,1,,POINT (136.72999572753906 -12.890000343322754)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66f9,923400453,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT52,Dudley Island SE,-12.89,136.73,5/11/2021,4.5,RLS,9,11:00:00,,,2,1,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,7.5,2,,POINT (136.72999572753906 -12.890000343322754)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66fa,923400453,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT52,Dudley Island SE,-12.89,136.73,5/11/2021,4.5,RLS,9,11:00:00,,,2,2,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,7.5,2,,POINT (136.72999572753906 -12.890000343322754)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66fb,923400453,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT52,Dudley Island SE,-12.89,136.73,5/11/2021,4.5,RLS,9,11:00:00,,,2,2,Mollusca,Gastropoda,Archaeogastropoda,Trochidae,Tectus pyramis,Tectus pyramis,5,1,,POINT (136.72999572753906 -12.890000343322754)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66fc,4000821,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC2,Bowengun,-16.42,139.47,3/7/2010,8,RLS,,,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,80,,POINT (139.47000122070312 -16.420000076293945)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66fd,4000830,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,5/7/2010,9,RLS,,,,,2,1,Arthropoda,Malacostraca,Decapoda,Tetraliidae,Tetralia nigrolineata,Tetralia nigrolineata,0,4,,POINT (139.4199981689453 -16.290000915527344)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66fe,4000830,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,5/7/2010,9,RLS,,,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,66,,POINT (139.4199981689453 -16.290000915527344)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_66ff,4000830,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,5/7/2010,9,RLS,,,,,2,2,Arthropoda,Malacostraca,Decapoda,Xanthidae,Cymo melanodactylus,Cymo melanodactylus,0,1,,POINT (139.4199981689453 -16.290000915527344)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6700,4000830,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,5/7/2010,9,RLS,,,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,95,,POINT (139.4199981689453 -16.290000915527344)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6701,4000830,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,5/7/2010,9,RLS,,,,,2,2,Echinodermata,Echinoidea,Echinoida,Echinometridae,Echinometra mathaei,Echinometra mathaei,0,1,,POINT (139.4199981689453 -16.290000915527344)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6702,4000831,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,5/7/2010,10.2,RLS,,,,,2,1,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia laevigata,Linckia laevigata,0,1,,POINT (139.4199981689453 -16.290000915527344)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6703,4000831,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,5/7/2010,10.2,RLS,,,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,87,,POINT (139.4199981689453 -16.290000915527344)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6704,4000831,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,5/7/2010,10.2,RLS,,,,,2,2,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia laevigata,Linckia laevigata,0,1,,POINT (139.4199981689453 -16.290000915527344)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6705,4000831,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,5/7/2010,10.2,RLS,,,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,110,,POINT (139.4199981689453 -16.290000915527344)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6706,912345816,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,14/11/2015,10,RLS,10,14:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,143,,POINT (139.4199981689453 -16.290000915527344)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6707,912345816,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,14/11/2015,10,RLS,10,14:00:00,,,2,2,Echinodermata,Asteroidea,Spinulosida,Acanthasteridae,Acanthaster planci,Acanthaster planci,0,1,,POINT (139.4199981689453 -16.290000915527344)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6708,912345816,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,14/11/2015,10,RLS,10,14:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,128,,POINT (139.4199981689453 -16.290000915527344)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6709,912345816,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,14/11/2015,10,RLS,10,14:00:00,,,2,2,Mollusca,Bivalvia,Veneroida,Tridacnidae,Tridacna derasa,Tridacna derasa,0,1,,POINT (139.4199981689453 -16.290000915527344)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_670a,912345817,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,14/11/2015,9.5,RLS,8,14:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,50,,POINT (139.4199981689453 -16.290000915527344)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_670b,912345817,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,14/11/2015,9.5,RLS,8,14:00:00,,,2,2,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria atra,Holothuria atra,0,2,,POINT (139.4199981689453 -16.290000915527344)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_670c,912345817,Australia,Queensland,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,GC7,Steves Bommie,-16.29,139.42,14/11/2015,9.5,RLS,8,14:00:00,,,2,2,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Holothuria hilla,Holothuria hilla,0,4,,POINT (139.4199981689453 -16.290000915527344)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_670d,912345801,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT55,Brady Rock,-13.68,136.45,8/11/2015,8,RLS,5,8:00:00,,,2,1,Echinodermata,Crinoidea,Comatulida,Comasteridae,Comanthus spp.,Comanthus spp.,0,1,,POINT (136.4499969482422 -13.680000305175781)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_670e,912345801,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT55,Brady Rock,-13.68,136.45,8/11/2015,8,RLS,5,8:00:00,,,2,1,Echinodermata,Crinoidea,Comatulida,Comasteridae,Comanthus spp.,Comanthus spp.,2.5,1,,POINT (136.4499969482422 -13.680000305175781)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_670f,912345801,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT55,Brady Rock,-13.68,136.45,8/11/2015,8,RLS,5,8:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,31,,POINT (136.4499969482422 -13.680000305175781)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6710,912345801,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT55,Brady Rock,-13.68,136.45,8/11/2015,8,RLS,5,8:00:00,,,2,1,Mollusca,Gastropoda,Neogastropoda,Muricidae,Mancinella echinata,Mancinella echinata,0,1,,POINT (136.4499969482422 -13.680000305175781)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6711,912345801,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT55,Brady Rock,-13.68,136.45,8/11/2015,8,RLS,5,8:00:00,,,2,2,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Phyllacanthus longispinus,Phyllacanthus longispinus,0,1,,POINT (136.4499969482422 -13.680000305175781)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6712,912345801,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT55,Brady Rock,-13.68,136.45,8/11/2015,8,RLS,5,8:00:00,,,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,18,,POINT (136.4499969482422 -13.680000305175781)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6713,912345801,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT55,Brady Rock,-13.68,136.45,8/11/2015,8,RLS,5,8:00:00,,,2,2,Mollusca,Bivalvia,Pterioida,Pteriidae,Pinctada spp.,Pinctada spp.,0,2,,POINT (136.4499969482422 -13.680000305175781)
ep_m2_inverts_public_data.fid--462e4c35_196c790a772_6714,912345802,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Central Indo-Pacific,Carpentaria,NT55,Brady Rock,-13.68,136.45,8/11/2015,10,RLS,5,8:00:00,,,2,1,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema setosum,Diadema setosum,0,8,,POINT (136.4499969482422 -13.680000305175781)
